pk,card_id,card_name,card_brand,card_in_out_1,card_in_out_2,card_in_out_3,card_img,card_record,card_overseas
1966,2048,공무원연금카드(퇴직)(비씨),NH농협카드,"국내전용 3,000","해외겸용 5,000",,https://api.card-gorilla.com:8080/storage/card/2098/card_img/21902/2098card.png,전월실적20 만원 이상,BC | mastercard
1967,2049,에코마일리지카드(비씨),NH농협카드,"국내전용 6,000","해외겸용 8,000",,https://api.card-gorilla.com:8080/storage/card/2099/card_img/21901/2099card.png,전월실적30 만원 이상,BC | mastercard
1968,2050,New 경기 i-PLUS카드(신용),NH농협카드,"해외겸용 7,000","해외겸용 9,000",,https://api.card-gorilla.com:8080/storage/card/2100/card_img/21900/2100card.png,전월실적30 만원 이상,VISA | UnionPay
1969,2051,경남 아이다누리카드(신용),NH농협카드,"해외겸용 7,000","해외겸용 9,000",,https://api.card-gorilla.com:8080/storage/card/2101/card_img/21899/2101card.png,전월실적30 만원 이상,VISA | UnionPay
1970,2052,경남 아이다누리카드(체크),NH농협카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/2102/card_img/21898/2102card.png,전월실적 없음,UnionPay
1971,2053,인천New아이모아카드(신용),NH농협카드,"해외겸용 7,000","해외겸용 9,000",,https://api.card-gorilla.com:8080/storage/card/2103/card_img/21897/2103card.png,전월실적30 만원 이상,VISA
1972,2054,L.CLASS L60 (L.POINT형),롯데카드,"국내전용 595,000","해외겸용 600,000",,https://api.card-gorilla.com:8080/storage/card/2104/card_img/21896/2104card.png,전월실적 없음,mastercard
1973,2055,롯데면세점 롯데 아멕스 골드 카드,롯데카드,"해외겸용 10,000",,,https://api.card-gorilla.com:8080/storage/card/2105/card_img/21895/2105card.jpg,전월실적 없음,AMEX
1974,2056,L.CLASS L60 (아시아나클럽형),롯데카드,"국내전용 595,000","해외겸용 600,000",,https://api.card-gorilla.com:8080/storage/card/2106/card_img/21890/2106card.png,전월실적 없음,mastercard
1975,2057,인천New아이모아카드(체크),NH농협카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/2107/card_img/21891/2107card.png,전월실적30 만원 이상,UnionPay
1976,2058,인스니즈 롯데하이패스카드,롯데카드,"해외겸용 7,000",,,https://api.card-gorilla.com:8080/storage/card/2108/card_img/21892/2108card.jpg,전월실적 없음,AMEX
1977,2059,롯데닷컴 Smart PLUS 카드,롯데카드,"국내전용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/2109/card_img/21893/2109card.jpg,전월실적20 만원 이상,VISA
1978,2060,롯데 플래티넘 법인카드,롯데카드,"해외겸용 100,000",,,https://api.card-gorilla.com:8080/storage/card/2110/card_img/21894/2110card.png,전월실적 없음,VISA | mastercard
1979,2061,New제주아이사랑행복카드(신용),NH농협카드,"국내전용 7,000","해외겸용 9,000",,https://api.card-gorilla.com:8080/storage/card/2111/card_img/21886/2111card.png,전월실적30 만원 이상,VISA
1980,2062,New제주아이사랑행복카드(체크),NH농협카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/2112/card_img/21885/2112card.png,전월실적 없음,UnionPay
1981,2063,인터파크 롯데포인트플러스 카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2113/card_img/21884/2113card.jpg,전월실적 없음,VISA
1982,2064,인터파크 멤버스 체크카드,롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2114/card_img/21883/2114card.gif,전월실적 없음,
1983,2065,일동후디스 롯데 아이랑카드,롯데카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/2115/card_img/21882/2115card.jpg,전월실적 없음,VISA
1984,2066,일동후디스 롯데 포인트플러스 카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2116/card_img/21881/2116card.jpg,전월실적 없음,mastercard
1985,2067,롯데 SKYPASS 플래티넘 법인카드,롯데카드,"해외겸용 120,000",,,https://api.card-gorilla.com:8080/storage/card/2117/card_img/21880/2117card.png,전월실적 없음,VISA | mastercard
1986,2068,아시아나 마일리지카드,제주은행,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/2118/card_img/21879/2118card.jpg,전월실적 없음,VISA
1987,2069,롯데 아시아나클럽 플래티넘 법인카드,롯데카드,"해외겸용 120,000",,,https://api.card-gorilla.com:8080/storage/card/2119/card_img/21878/2119card.png,전월실적 없음,VISA | mastercard
1988,2070,자유투어 롯데카드,롯데카드,"국내전용 5,000","해외겸용 6,000",,https://api.card-gorilla.com:8080/storage/card/2120/card_img/21877/2120card.jpg,전월실적 없음,VISA
1989,2071,자이언츠 롯데카드,롯데카드,"해외겸용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2121/card_img/21876/2121card.jpg,전월실적 없음,mastercard
1990,2072,J드라이빙카드,제주은행,"국내 13,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2122/card_img/22725/2122card.png,전월실적30 만원 이상,VISA
1991,2073,재미나라 맘&데디 롯데카드,롯데카드,"해외겸용 7,000",,,https://api.card-gorilla.com:8080/storage/card/2123/card_img/22723/2123card.jpg,전월실적 없음,VISA
1992,2074,강원 청년 카드(채움),NH농협카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/2124/card_img/21860/2124card.png,전월실적 없음,mastercard
1993,2075,삼성화재 다이렉트 롯데카드,롯데카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2125/card_img/21861/2125card.jpg,전월실적 없음,mastercard
1994,2076,경남 청년드림카드,NH농협카드,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/2126/card_img/21862/2126card.png,전월실적 없음,VISA
1995,2077,JEJUJINI Air Money카드,제주은행,"국내 15,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/2127/card_img/22724/2127card.png,전월실적30 만원 이상,VISA
1996,2078,ON PLATINUM카드(스카이패스),NH농협카드,"국내전용 128,000","해외겸용 130,000",,https://api.card-gorilla.com:8080/storage/card/2128/card_img/21863/2128card.png,전월실적 없음,mastercard
1997,2079,세계자연유산 I♡Jeju 카드,롯데카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2129/card_img/21864/2129card.jpg,전월실적30 만원 이상,VISA
1998,2080,ON PLATINUM카드(아시아나클럽),NH농협카드,"국내전용 128,000","해외겸용 130,000",,https://api.card-gorilla.com:8080/storage/card/2130/card_img/21865/2130card.png,전월실적 없음,VISA
1999,2081,ON PLATINUM카드(포인트),NH농협카드,"국내전용 118,000","해외겸용 120,000",,https://api.card-gorilla.com:8080/storage/card/2131/card_img/21866/2131card.png,전월실적 없음,VISA | JCB
2000,2082,제주 삼다수카드(신용),제주은행,"국내 13,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2132/card_img/21867/2132card.png,전월실적30 만원 이상,VISA | BC
2001,2083,롯데 하이마트 카드,롯데카드,"국내전용 17,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/2133/card_img/21868/2133card.jpg,전월실적30 만원 이상,VISA
2002,2085,롯데 트래블 패스 카드,롯데카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2135/card_img/21869/2135card.jpg,전월실적 없음,AMEX
2003,2088,롯데 Smart Consumer 카드,롯데카드,"국내전용 9,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2138/card_img/21872/2138card.png,전월실적50 만원 이상,mastercard
2004,2089,세븐일레븐 멤버쉽롯데카드,롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2139/card_img/21873/2139card.png,전월실적 없음,
2005,2090,쇼퍼홀릭 롯데홈쇼핑 롯데체크카드,롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2140/card_img/21874/2140card.jpg,전월실적 없음,
2006,2091,쇼퍼홀릭 롯데홈쇼핑 롯데카드,롯데카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2141/card_img/21875/2141card.jpg,전월실적 없음,UnionPay
2007,2092,쉐보레 오토 롯데카드,롯데카드,"국내전용 5,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2142/card_img/21824/2142card.jpg,전월실적 없음,VISA
2008,2093,쉐보레오토 체크카드,롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2143/card_img/21825/2143card.jpg,전월실적 없음,
2009,2094,쌍용자동차 AUTO 롯데카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2144/card_img/21826/2144card.jpg,전월실적 없음,mastercard
2010,2095,에이스침대 스페셜 롯데카드,롯데카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2145/card_img/21827/2145card.jpg,전월실적30 만원 이상,mastercard
2011,2096,웅진씽크빅 롯데카드,롯데카드,"국내전용 15,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/2146/card_img/21828/2146card.png,전월실적30 만원 이상,mastercard
2012,2097,위클리 VISA 롯데체크카드,롯데카드,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/2147/card_img/21829/2147card.jpg,전월실적 없음,VISA
2013,2098,KCTV알뜰카드,제주은행,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2148/card_img/21830/2148card.gif,전월실적30 만원 이상,BC
2014,2099,이랜드리테일 롯데카드,롯데카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2149/card_img/21831/2149card.png,전월실적 없음,mastercard
2015,2100,국민행복카드,제주은행,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2150/card_img/21832/2150card.gif,전월실적 없음,
2016,2101,제주그린카드,제주은행,면제,,,https://api.card-gorilla.com:8080/storage/card/2151/card_img/21833/2151card.gif,전월실적30 만원 이상,
2017,2102,지금샵 롯데카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2152/card_img/21834/2152card.jpg,전월실적 없음,VISA
2018,2103,제주교통복지카드,제주은행,"국내 5,000",,,https://api.card-gorilla.com:8080/storage/card/2153/card_img/21835/2153card.gif,전월실적 없음,BC
2019,2104,캐시백 플러스 카드(교통+통신),롯데카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2154/card_img/21836/2154card.png,전월실적 없음,VISA | AMEX | UnionPay
2020,2105,캐시백 플러스 카드(백화점+마트),롯데카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2155/card_img/21837/2155card.png,전월실적 없음,VISA | AMEX | UnionPay
2021,2106,용인시민카드(체크),IBK기업은행,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/2156/card_img/21838/2156card.png,전월실적20 만원 이상,VISA | BC
2022,2107,전자랜드 롯데카드,롯데카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2157/card_img/21839/2157card.png,전월실적20 만원 이상,mastercard
2023,2108,정원 e샵 롯데카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2158/card_img/21840/2158card.gif,전월실적30 만원 이상,VISA
2024,2109,롯데 Touch카드(스틱형),롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2159/card_img/21841/2159card.jpg,전월실적 없음,
2025,2110,롯데 Touch카드(카드형),롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2160/card_img/21842/2160card.jpg,전월실적 없음,
2026,2111,IBK 나의알파에듀카드,IBK기업은행,"국내전용 5,000","해외겸용 5,000",,https://api.card-gorilla.com:8080/storage/card/2161/card_img/21843/2161card.jpg,전월실적20 만원 이상,BC | mastercard
2027,2112,제주항공 롯데카드,롯데카드,"해외겸용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2162/card_img/21844/2162card.jpg,전월실적30 만원 이상,JCB
2028,2113,롯데 VEEX 카드,롯데카드,"국내전용 9,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2163/card_img/21845/2163card.png,전월실적30 만원 이상,VISA | AMEX
2029,2114,종가푸드샵 DC플러스카드,롯데카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2164/card_img/21846/2164card.jpg,전월실적20 만원 이상,VISA
2030,2115,제주삼다수 체크카드,제주은행,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2165/card_img/21822/2165card.png,전월실적20 만원 이상,BC
2031,2116,쥬비스 롯데포인트 플러스 카드,롯데카드,"국내전용 5,000","해외겸용 8,000",,https://api.card-gorilla.com:8080/storage/card/2166/card_img/21821/2166card.jpg,전월실적 없음,VISA
2032,2117,천재교육 롯데카드,롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2167/card_img/21820/2167card.jpg,전월실적20 만원 이상,
2033,2118,청호나이스 롯데카드,롯데카드,"해외겸용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2168/card_img/21819/2168card.jpg,전월실적 없음,mastercard
2034,2119,롯데 메가포인트 카드,롯데카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/2169/card_img/21818/2169card.jpg,전월실적 없음,mastercard
2035,2120,부자되세요 더마일리지카드,제주은행,없음,,,https://api.card-gorilla.com:8080/storage/card/2170/card_img/21817/2170card.gif,전월실적30 만원 이상,BC
2036,2121,인피니트 카드,롯데카드,"해외겸용 1,000,000",,,https://api.card-gorilla.com:8080/storage/card/2171/card_img/21816/2171card.png,전월실적 없음,VISA
2037,2122,탐나는J체크카드,제주은행,없음,,,https://api.card-gorilla.com:8080/storage/card/2172/card_img/21786/2172card.gif,전월실적20 만원 이상,BC
2038,2123,국민행복체크카드,제주은행,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2173/card_img/21787/2173card.gif,전월실적30 만원 이상,BC
2039,2124,제주그린체크카드,제주은행,없음,,,https://api.card-gorilla.com:8080/storage/card/2174/card_img/21788/2174card.gif,전월실적30 만원 이상,BC
2040,2125,SK OIL&LPG 카드,전북은행,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2175/card_img/21789/2175card.png,전월실적30 만원 이상,BC | mastercard
2041,2126,내사랑 전주 카드,전북은행,"국내전용 9,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2176/card_img/21790/2176card.png,전월실적 없음,BC | mastercard
2042,2127,1st Link On 카드,전북은행,"국내전용 19,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/2177/card_img/21791/2177card.png,전월실적50 만원 이상,BC | mastercard
2043,2128,1st TRIPLE 카드,전북은행,"국내전용 11,000",해외겸용 12.000,,https://api.card-gorilla.com:8080/storage/card/2178/card_img/21792/2178card.png,전월실적 없음,
2044,2129,1st 카드(레드),전북은행,"국내 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2179/card_img/21793/2179card.png,전월실적 없음,
2045,2130,1st TRIPLE Platinum 카드,전북은행,"국내전용 30,000",해외겸용 33.000,,https://api.card-gorilla.com:8080/storage/card/2180/card_img/21794/2180card.png,전월실적 없음,
2046,2131,1st 플래티늄 카드,전북은행,"국내 28,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/2181/card_img/21795/2181card.png,전월실적10 만원 이상,
2047,2132,롯데 모바일 플러스 카드,롯데카드,"해외겸용 10,000",,,https://api.card-gorilla.com:8080/storage/card/2182/card_img/21796/2182card.png,전월실적 없음,VISA
2048,2133,1st 플래티늄+ 카드,전북은행,"국내 118,000","해외겸용 120,000",,https://api.card-gorilla.com:8080/storage/card/2183/card_img/21797/2183card.png,전월실적50 만원 이상,
2049,2134,둘과넷 카드,전북은행,"국내전용 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2184/card_img/21798/2184card.png,전월실적 없음,
2050,2135,NEW AUTO+,전북은행,"국내전용 9,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2185/card_img/21799/2185card.png,전월실적30 만원 이상,
2051,2136,롯데 비즈니스 카드,롯데카드,"국내전용 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2186/card_img/21800/2186card.png,전월실적50 만원 이상,VISA | AMEX
2052,2137,롯데 야구사랑 체크카드,롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2187/card_img/21801/2187card.jpg,전월실적10 만원 이상,
2053,2138,롯데 야구사랑카드,롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2188/card_img/21802/2188card.jpg,전월실적 없음,
2054,2139,1st TRIPLE 체크카드,전북은행,없음,,,https://api.card-gorilla.com:8080/storage/card/2189/card_img/21803/2189card.png,전월실적20 만원 이상,mastercard
2055,2140,해피포인트 체크카드,전북은행,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/2190/card_img/21804/2190card.png,전월실적 없음,mastercard
2056,2141,Smart Cashback 체크카드,전북은행,없음,,,https://api.card-gorilla.com:8080/storage/card/2191/card_img/21805/2191card.png,전월실적 없음,mastercard
2057,2142,국민행복 체크카드,전북은행,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2192/card_img/21806/2192card.png,전월실적30 만원 이상,
2058,2143,유안타 CMA+ 체크카드,유안타증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2193/card_img/21807/2193card.png,전월실적10 만원 이상,BC
2059,2144,유안타 Daily+ 체크카드,유안타증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2194/card_img/21808/2194card.png,전월실적30 만원 이상,
2060,2145,Kia Members 신용카드 Edition2,현대카드,"국내 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/2195/card_img/21809/2195card.png,전월실적 없음,VISA | mastercard
2061,2146,Kia Members 전기차 신용카드,현대카드,"국내 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/2196/card_img/21810/2196card.png,전월실적50 만원 이상,VISA | mastercard
2062,2147,현대카드M CHECK-경차전용카드(유류세 환급),현대카드,없음,,,https://api.card-gorilla.com:8080/storage/card/2197/card_img/21811/2197card.png,전월실적 없음,
2063,2148,캐롯손해보험-현대카드M Edition3,현대카드,"국내 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/2198/card_img/21812/2198card.png,전월실적50 만원 이상,VISA | BC | mastercard
2064,2149,산림조합-현대카드M(청구할인형),현대카드,"국내 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2199/card_img/21813/2199card.png,전월실적 없음,BC | mastercard | UnionPay
2065,2150,카카오페이카드2,카카오페이,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/2200/card_img/21814/2200card.png,전월실적 없음,
2066,2151,롯데 야구사랑카드(LG트윈스),롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2201/card_img/21815/2201card.jpg,,
2067,2152,롯데 야구사랑카드(SK와이번스),롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2202/card_img/21783/2202card.jpg,전월실적30 만원 이상,
2068,2153,롯데 야구사랑카드(기아타이거즈),롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2203/card_img/21782/2203card.jpg,전월실적30 만원 이상,
2069,2154,롯데 야구사랑카드(넥센히어로즈),롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2204/card_img/21781/2204card.jpg,전월실적30 만원 이상,
2070,2155,롯데 야구사랑카드(삼성라이온즈),롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2205/card_img/21780/2205card.jpg,전월실적30 만원 이상,
2071,2156,롯데 야구사랑카드(한화이글스),롯데카드,"국내전용 5,000",,,https://api.card-gorilla.com:8080/storage/card/2206/card_img/21779/2206card.jpg,전월실적30 만원 이상,
2072,2157,롯데 엔크린 카드,롯데카드,"해외겸용 10,000",,,https://api.card-gorilla.com:8080/storage/card/2207/card_img/21778/2207card.jpg,전월실적30 만원 이상,VISA
2073,2158,롯데 영플 체크 후불 교통카드,롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2208/card_img/21777/2208card.jpg,전월실적 없음,
2074,2159,롯데 캐시비 체크카드,롯데카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2209/card_img/21776/2209card.jpg,,
2075,2160,블랙핑크 카드,BC 바로카드,"국내전용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/2210/card_img/21775/2210card.png,전월실적30 만원 이상,VISA | BC
2076,2161,케이뱅크 SIMPLE 카드,케이뱅크,"국내전용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/2211/card_img/21774/2211card.png,전월실적 없음,VISA | BC
2077,2162,챔피언 체크카드,유진투자증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2212/card_img/21773/2212card.png,전월실적30 만원 이상,
2078,2163,쏙쏙 체크카드,유진투자증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2213/card_img/21772/2213card.png,전월실적30 만원 이상,
2079,2164,Syrup Membership Wealth 마이카드(체크),SK증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2214/card_img/21771/2214card.png,전월실적30 만원 이상,
2080,2165,LUNCH 체크카드,SK증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2215/card_img/21770/2215card.png,전월실적30 만원 이상,
2081,2166,미래에셋증권 체크카드(할인 2),미래에셋증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2216/card_img/21769/2216card.png,전월실적30 만원 이상,
2082,2167,미래에셋증권 체크카드 (캐시백 2),미래에셋증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2217/card_img/21768/2217card.png,전월실적30 만원 이상,
2083,2168,NAMUH 체크카드,NH투자증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2218/card_img/21767/2218card.png,전월실적30 만원 이상,
2084,2169,able 카드 Ⅱ,KB증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2219/card_img/21765/2219card.png,전월실적30 만원 이상,
2085,2170,DB금융투자 해피플러스 체크카드,DB금융투자,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2220/card_img/21764/2220card.png,전월실적 없음,
2086,2171,DB 캐쉬백 3.1 체크카드,DB금융투자,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2221/card_img/21763/2221card.png,전월실적 없음,
2087,2172,한국투자 the More 체크카드,한국투자증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2222/card_img/21762/2222card.jpg,전월실적 없음,
2088,2173,able 아이맥스카드,KB증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2223/card_img/21358/2223card.png,전월실적30 만원 이상,
2089,2174,able 시럽카드,KB증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2224/card_img/21357/2224card.png,전월실적 없음,
2090,2175,able Premier Members 카드,KB증권,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2225/card_img/21356/2225card.png,전월실적 없음,
2091,2176,카카오뱅크 롯데카드,롯데카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2226/card_img/21355/2226card.png,전월실적 없음,VISA | mastercard
2092,2177,영리한 PLUS 체크카드,우체국,해외겸용 없음,,,https://api.card-gorilla.com:8080/storage/card/2227/card_img/21354/2227card.png,전월실적30 만원 이상,mastercard
2093,2178,LOCA LIKIT - Manhattan Yellow,롯데카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2228/card_img/21353/2228card.png,전월실적40 만원 이상,mastercard
2094,2179,LOCA LIKIT - New York Blue,롯데카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2229/card_img/21352/2229card.png,전월실적40 만원 이상,mastercard
2095,2180,LOCA 100 Life,롯데카드,"국내전용 20,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/2230/card_img/21351/2230card.png,전월실적75 만원 이상,mastercard | AMEX
2096,2181,신한카드 Puzzle,신한카드,"국내전용 15,000","해외겸용 18,000",,https://api.card-gorilla.com:8080/storage/card/2231/card_img/21350/2231card.png,전월실적 없음,mastercard
2097,2182,1Q Daily+[40주년 에디션],하나카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2232/card_img/20931/2232card.png,전월실적 없음,VISA | mastercard | JCB
2098,2183,네이버 현대카드,현대카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2233/card_img/20932/2233card.png,전월실적30 만원 이상,VISA
2099,2184,삼성 iD ALL 카드,삼성카드,"국내전용 20,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/2234/card_img/20934/2234card.png,전월실적40 만원 이상,VISA | mastercard
2100,2185,삼성 iD ON 카드,삼성카드,"국내전용 20,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/2235/card_img/20936/2235card.png,전월실적30 만원 이상,mastercard
2101,2186,신한카드 My TeenS,신한카드,"국내전용 1,000",,,https://api.card-gorilla.com:8080/storage/card/2236/card_img/20938/2236card.png,전월실적 없음,
2102,2187,하나 스카이패스 아멕스 플래티늄 카드,하나카드,"해외겸용 45,000",,,https://api.card-gorilla.com:8080/storage/card/2237/card_img/20939/2237card.png,전월실적 없음,AMEX
2103,2188,롯데월드카드,삼성카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2238/card_img/20942/2238card.png,전월실적30 만원 이상,VISA
2104,2190,위버스 신한카드(BTS),신한카드,"국내전용 35,000","해외겸용 35,000",,https://api.card-gorilla.com:8080/storage/card/2240/card_img/20944/2240card.png,전월실적30 만원 이상,AMEX
2105,2191,Kakaopage 롯데카드,롯데카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/2241/card_img/20990/2241card.png,전월실적 없음,VISA
2106,2192,에너지플러스카드 Edition2,현대카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/2242/card_img/20991/2242card.png,전월실적30 만원 이상,VISA
2107,2193,GS Prime 신한카드,신한카드,"국내전용 15,000",,,https://api.card-gorilla.com:8080/storage/card/2243/card_img/20992/2243card.png,,
2108,2194,위버스 신한카드 체크(BTS),신한카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2244/card_img/20993/2244card.png,전월실적20 만원 이상,
2109,2195,위버스 신한카드 체크(TXT),신한카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2245/card_img/20994/2245card.png,전월실적20 만원 이상,
2110,2196,위버스 신한카드 체크(ENHYPEN),신한카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2246/card_img/20996/2246card.png,전월실적20 만원 이상,
2111,2197,위버스 신한카드 체크(SEVENTEEN),신한카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/2247/card_img/20997/2247card.png,전월실적20 만원 이상,
2112,2198,위버스 신한카드(ENHYPEN),신한카드,"국내전용 35,000","해외겸용 35,000",,https://api.card-gorilla.com:8080/storage/card/2248/card_img/20998/2248card.png,전월실적30 만원 이상,AMEX
2113,2200,위버스 신한카드(TXT),신한카드,"국내전용 35,000","해외겸용 35,000",,https://api.card-gorilla.com:8080/storage/card/2250/card_img/21000/2250card.png,전월실적30 만원 이상,AMEX
